report_date,location,zika_confirmed,lat,long
4/2/16,Norte,0,19.5687715,-72.189
4/23/16,Norte,0,19.5687715,-72.189
4/30/16,Norte,0,19.5687715,-72.189
5/7/16,Norte,0,19.5687715,-72.189
5/14/16,Norte,0,19.5687715,-72.189
5/21/16,Norte,0,19.5687715,-72.189
5/28/16,Norte,0,19.5687715,-72.189
1/9/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
1/16/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
1/23/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
1/30/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
2/6/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
2/13/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
2/20/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
2/27/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
3/5/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
3/12/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
3/19/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
3/26/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
4/2/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
4/9/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
4/16/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
4/23/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
4/30/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
5/7/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
5/14/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
5/21/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
5/28/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
6/4/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
6/11/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
6/18/16,Colombia-San_Andres-Providencia,0,12.5567324,-81.7185253
6/25/16,Colombia-San_Andres-Providencia,1,12.5567324,-81.7185253
1/9/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
1/16/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
1/23/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
1/30/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
2/6/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
2/13/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
2/20/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
2/27/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
3/5/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
3/12/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
3/19/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
3/26/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
4/2/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
4/9/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
4/16/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
4/23/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
4/30/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
5/7/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
5/14/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
5/21/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
5/28/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
6/4/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
6/11/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
6/18/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
6/25/16,Colombia-San_Andres-San_Andres,1,12.5450153,-81.7075787
1/9/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
1/16/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
1/23/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
1/30/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
2/6/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
2/13/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
2/20/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
2/27/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
3/5/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
3/12/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
3/19/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
3/26/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
4/2/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
4/9/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
4/16/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
4/23/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
4/30/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
5/7/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
5/14/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
5/21/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
5/28/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
6/4/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
6/11/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
6/18/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
6/25/16,Colombia-Guajira-Manaure,1,11.772778,-72.444227
1/9/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
1/16/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
1/23/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
1/30/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
2/6/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
2/13/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
2/20/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
2/27/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
3/5/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
3/12/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
3/19/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
3/26/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
4/2/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
4/9/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
4/16/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
4/23/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
4/30/16,Colombia-Guajira-Uribia,0,11.7149978,-72.2659391
5/7/16,Colombia-Guajira-Uribia,1,11.7149978,-72.2659391
5/14/16,Colombia-Guajira-Uribia,1,11.7149978,-72.2659391
5/21/16,Colombia-Guajira-Uribia,1,11.7149978,-72.2659391
5/28/16,Colombia-Guajira-Uribia,1,11.7149978,-72.2659391
6/4/16,Colombia-Guajira-Uribia,1,11.7149978,-72.2659391
6/11/16,Colombia-Guajira-Uribia,1,11.7149978,-72.2659391
6/18/16,Colombia-Guajira-Uribia,1,11.7149978,-72.2659391
6/25/16,Colombia-Guajira-Uribia,1,11.7149978,-72.2659391
1/9/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
1/16/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
1/23/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
1/30/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
2/6/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
2/13/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
2/20/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
2/27/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
3/5/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
3/12/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
3/19/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
3/26/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
4/2/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
4/9/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
4/16/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
4/23/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
4/30/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
5/7/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
5/14/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
5/21/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
5/28/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
6/4/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
6/11/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
6/18/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
6/25/16,Colombia-Guajira-Riohacha,1,11.5384151,-72.9167838
1/9/16,Colombia-Guajira-Maicao,0,11.3789335,-72.2485171
1/16/16,Colombia-Guajira-Maicao,0,11.3789335,-72.2485171
1/23/16,Colombia-Guajira-Maicao,0,11.3789335,-72.2485171
1/30/16,Colombia-Guajira-Maicao,0,11.3789335,-72.2485171
2/6/16,Colombia-Guajira-Maicao,0,11.3789335,-72.2485171
2/13/16,Colombia-Guajira-Maicao,0,11.3789335,-72.2485171
2/20/16,Colombia-Guajira-Maicao,0,11.3789335,-72.2485171
2/27/16,Colombia-Guajira-Maicao,0,11.3789335,-72.2485171
3/5/16,Colombia-Guajira-Maicao,0,11.3789335,-72.2485171
3/12/16,Colombia-Guajira-Maicao,0,11.3789335,-72.2485171
3/19/16,Colombia-Guajira-Maicao,0,11.3789335,-72.2485171
3/26/16,Colombia-Guajira-Maicao,0,11.3789335,-72.2485171
4/2/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
4/9/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
4/16/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
4/23/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
4/30/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
5/7/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
5/14/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
5/21/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
5/28/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
6/4/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
6/11/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
6/18/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
6/25/16,Colombia-Guajira-Maicao,1,11.3789335,-72.2485171
1/9/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
1/16/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
1/23/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
1/30/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
2/6/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
2/13/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
2/20/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
2/27/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
3/5/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
3/12/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
3/19/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
3/26/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
4/2/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
4/9/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
4/16/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
4/23/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
4/30/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
5/7/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
5/14/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
5/21/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
5/28/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
6/4/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
6/11/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
6/18/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
6/25/16,Colombia-Guajira-Dibulla,0,11.272426,-73.309337
1/9/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
1/16/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
1/23/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
1/30/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
2/6/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
2/13/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
2/20/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
2/27/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
3/5/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
3/12/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
3/19/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
3/26/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
4/2/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
4/9/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
4/16/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
4/23/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
4/30/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
5/7/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
5/14/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
5/21/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
5/28/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
6/4/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
6/11/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
6/18/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
6/25/16,Colombia-Sta_Marta_D.E.-Santa_Marta,1,11.2403547,-74.2110227
1/9/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
1/16/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
1/23/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
1/30/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
2/6/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
2/13/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
2/20/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
2/27/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
3/5/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
3/12/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
3/19/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
3/26/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
4/2/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
4/9/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
4/16/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
4/23/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
4/30/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
5/7/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
5/14/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
5/21/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
5/28/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
6/4/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
6/11/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
6/18/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
6/25/16,Colombia-Guajira-Albania,0,11.160651,-72.591907
1/9/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
1/16/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
1/23/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
1/30/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
2/6/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
2/13/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
2/20/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
2/27/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
3/5/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
3/12/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
3/19/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
3/26/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
4/2/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
4/9/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
4/16/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
4/23/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
4/30/16,Colombia-Guajira-Hatonuevo,0,11.066345,-72.762546
5/7/16,Colombia-Guajira-Hatonuevo,1,11.066345,-72.762546
5/14/16,Colombia-Guajira-Hatonuevo,1,11.066345,-72.762546
5/21/16,Colombia-Guajira-Hatonuevo,1,11.066345,-72.762546
5/28/16,Colombia-Guajira-Hatonuevo,1,11.066345,-72.762546
6/4/16,Colombia-Guajira-Hatonuevo,1,11.066345,-72.762546
6/11/16,Colombia-Guajira-Hatonuevo,1,11.066345,-72.762546
6/18/16,Colombia-Guajira-Hatonuevo,1,11.066345,-72.762546
6/25/16,Colombia-Guajira-Hatonuevo,1,11.066345,-72.762546
1/9/16,Colombia-Magdalena-Cienaga,0,11.007984,-74.248926
1/16/16,Colombia-Magdalena-Cienaga,0,11.007984,-74.248926
1/23/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
1/30/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
2/6/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
2/13/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
2/20/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
2/27/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
3/5/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
3/12/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
3/19/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
3/26/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
4/2/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
4/9/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
4/16/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
4/23/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
4/30/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
5/7/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
5/14/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
5/21/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
5/28/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
6/4/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
6/11/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
6/18/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
6/25/16,Colombia-Magdalena-Cienaga,1,11.007984,-74.248926
1/9/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
1/16/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
1/23/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
1/30/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
2/6/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
2/13/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
2/20/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
2/27/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
3/5/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
3/12/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
3/19/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
3/26/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
4/2/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
4/9/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
4/16/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
4/23/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
4/30/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
5/7/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
5/14/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
5/21/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
5/28/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
6/4/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
6/11/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
6/18/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
6/25/16,Colombia-Barranquilla-Barranquilla,1,11.0041072,-74.8069813
1/9/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
1/16/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
1/23/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
1/30/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
2/6/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
2/13/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
2/20/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
2/27/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
3/5/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
3/12/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
3/19/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
3/26/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
4/2/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
4/9/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
4/16/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
4/23/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
4/30/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
5/7/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
5/14/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
5/21/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
5/28/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
6/4/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
6/11/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
6/18/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
6/25/16,Colombia-Atlantico-Puerto_Colombia,1,11.001004,-74.950761
1/9/16,Colombia-Magdalena-Puebloviejo,0,10.992353,-74.284038
1/16/16,Colombia-Magdalena-Puebloviejo,0,10.992353,-74.284038
1/23/16,Colombia-Magdalena-Puebloviejo,0,10.992353,-74.284038
1/30/16,Colombia-Magdalena-Puebloviejo,0,10.992353,-74.284038
2/6/16,Colombia-Magdalena-Puebloviejo,0,10.992353,-74.284038
2/13/16,Colombia-Magdalena-Puebloviejo,0,10.992353,-74.284038
2/20/16,Colombia-Magdalena-Puebloviejo,0,10.992353,-74.284038
2/27/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
3/5/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
3/12/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
3/19/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
3/26/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
4/2/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
4/9/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
4/16/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
4/23/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
4/30/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
5/7/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
5/14/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
5/21/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
5/28/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
6/4/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
6/11/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
6/18/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
6/25/16,Colombia-Magdalena-Puebloviejo,1,10.992353,-74.284038
1/9/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
1/16/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
1/23/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
1/30/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
2/6/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
2/13/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
2/20/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
2/27/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
3/5/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
3/12/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
3/19/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
3/26/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
4/2/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
4/9/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
4/16/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
4/23/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
4/30/16,Colombia-Guajira-Barrancas,0,10.9556419,-72.795543
5/7/16,Colombia-Guajira-Barrancas,1,10.9556419,-72.795543
5/14/16,Colombia-Guajira-Barrancas,1,10.9556419,-72.795543
5/21/16,Colombia-Guajira-Barrancas,1,10.9556419,-72.795543
